year,sector,gva,department
2001,- Servicios a las Empresas,21082.473412451156,beni
2001,"- Silvicultura, Caza y Pesca",44098.837553183184,beni
2001,"- Textiles, Prendas de Vestir y Productos del Cuero",17354.099484476625,beni
2001,- Transporte y Almacenamiento,24547.924795363127,beni
2001,"1. Agricultura, Silvicultura, Caza y Pesca",319350.92163008166,beni
2001,10. Restaurantes y Hoteles,24961.117320744575,beni
2001,11. Servicios de la Administración Pública,79526.81974350582,beni
2001,2. Extracción de Minas y Canteras,23100.581508163465,beni
2001,3. Industrias Manufactureras,144251.39812766245,beni
2001,"4. Electricidad, Gas y Agua",7127.165110684737,beni
2001,5. Construcción,39812.585619752615,beni
2001,6. Comercio,97338.63759999006,beni
2001,"7. Transporte, Almacenamiento y Comunicaciones",41956.450803232045,beni
2001,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",74848.95210567895,beni
2001,"9. Servicios Comunales, Sociales, Personales y Domésticos",30199.535748178532,beni
2001,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",15704.951014191865,beni
2001,PRODUCTO INTERNO BRUTO (a precios básicos),872490.0271326934,beni
2001,PRODUCTO INTERNO BRUTO (a precios de mercado),888194.9781468853,beni
2001,Servicios Bancarios Imputados,-9984.138184981466,beni
2002,- Alimentos,108424.0590533155,beni
2002,- Bebidas y Tabaco,872.1509774238355,beni
2002,- Coca,0.0,beni
2002,- Comunicaciones,17569.53101684435,beni
2002,- Madera y Productos de Madera,7523.311661848433,beni
2002,- Minerales Metálicos y no Metálicos,20966.278325867854,beni
2002,- Otras Industrias Manufactureras,4959.980694337348,beni
2002,- Petróleo Crudo y Gas Natural,0.0,beni
2002,- Productos Agrícolas Industriales,3029.771946970878,beni
2002,- Productos Agrícolas no Industriales,36276.528041912854,beni
2002,- Productos Pecuarios,242727.66560300917,beni
2002,- Productos de Minerales no Metálicos,7042.591120859306,beni
2002,- Productos de Refinación del Petróleo,0.0,beni
2002,- Propiedad de Vivienda,44236.68519428969,beni
2002,- Servicios Financieros,12749.989174318182,beni
2002,- Servicios a las Empresas,18293.373542067086,beni
2002,"- Silvicultura, Caza y Pesca",43288.617965252466,beni
2002,"- Textiles, Prendas de Vestir y Productos del Cuero",17138.925305669327,beni
2002,- Transporte y Almacenamiento,23822.348395412566,beni
2002,"1. Agricultura, Silvicultura, Caza y Pesca",325322.5835571454,beni
2002,10. Restaurantes y Hoteles,24951.88167965728,beni
2002,11. Servicios de la Administración Pública,81975.85750191129,beni
2002,2. Extracción de Minas y Canteras,20966.278325867854,beni
2002,3. Industrias Manufactureras,145961.01881345376,beni
2002,"4. Electricidad, Gas y Agua",7678.3480365431415,beni
2002,5. Construcción,30365.722077497034,beni
2002,6. Comercio,98108.19226137584,beni
2002,"7. Transporte, Almacenamiento y Comunicaciones",41391.879412256916,beni
2002,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",75280.04791067496,beni
2002,"9. Servicios Comunales, Sociales, Personales y Domésticos",29772.79388782489,beni
2002,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",17326.288386180593,beni
2002,PRODUCTO INTERNO BRUTO (a precios básicos),870190.8319394054,beni
2002,PRODUCTO INTERNO BRUTO (a precios de mercado),887517.1203255861,beni
2002,Servicios Bancarios Imputados,-11583.771524802925,beni
2003,- Alimentos,113436.75854908852,beni
2003,- Bebidas y Tabaco,1005.7498893056435,beni
2003,- Coca,0.0,beni
2003,- Comunicaciones,17732.70685205012,beni
2003,- Madera y Productos de Madera,7672.186844120983,beni
2003,- Minerales Metálicos y no Metálicos,17190.103081570564,beni
2003,- Otras Industrias Manufactureras,4942.587343246135,beni
2003,- Petróleo Crudo y Gas Natural,0.0,beni
2003,- Productos Agrícolas Industriales,3002.6600918638997,beni
2003,- Productos Agrícolas no Industriales,36522.17043193961,beni
2003,- Productos Pecuarios,248083.06199110736,beni
2003,- Productos de Minerales no Metálicos,7684.435256812963,beni
2003,- Productos de Refinación del Petróleo,0.0,beni
2003,- Propiedad de Vivienda,45170.77119252538,beni
2003,- Servicios Financieros,12318.44968126038,beni
2003,- Servicios a las Empresas,15685.188058481057,beni
2003,"- Silvicultura, Caza y Pesca",50499.84815106503,beni
2003,"- Textiles, Prendas de Vestir y Productos del Cuero",17175.451567697954,beni
2003,- Transporte y Almacenamiento,24501.18561088368,beni
2003,"1. Agricultura, Silvicultura, Caza y Pesca",338107.74066597596,beni
2003,10. Restaurantes y Hoteles,24598.93871347591,beni
2003,11. Servicios de la Administración Pública,82355.5408241669,beni
2003,2. Extracción de Minas y Canteras,17190.103081570564,beni
2003,3. Industrias Manufactureras,151917.1694502722,beni
2003,"4. Electricidad, Gas y Agua",7917.129872613369,beni
2003,5. Construcción,18998.910840427634,beni
2003,6. Comercio,97978.77343929955,beni
2003,"7. Transporte, Almacenamiento y Comunicaciones",42233.8924629338,beni
2003,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",73174.40893226682,beni
2003,"9. Servicios Comunales, Sociales, Personales y Domésticos",29354.422238044925,beni
2003,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",14541.437177805954,beni
2003,PRODUCTO INTERNO BRUTO (a precios básicos),872360.8210037083,beni
2003,PRODUCTO INTERNO BRUTO (a precios de mercado),886902.2581815142,beni
2003,Servicios Bancarios Imputados,-11466.2095173392,beni
2004,- Alimentos,114570.41061195197,beni
2004,- Bebidas y Tabaco,1107.8958414974152,beni
2004,- Coca,0.0,beni
2004,- Comunicaciones,17981.896027478553,beni
2004,- Madera y Productos de Madera,7880.591239633684,beni
2004,- Minerales Metálicos y no Metálicos,14576.498554418602,beni
2004,- Otras Industrias Manufactureras,4807.8707419175635,beni
2004,- Petróleo Crudo y Gas Natural,0.0,beni
2004,- Productos Agrícolas Industriales,3110.4574645583903,beni
2004,- Productos Agrícolas no Industriales,38002.09073369766,beni
2004,- Productos Pecuarios,248386.57465559576,beni
2004,- Productos de Minerales no Metálicos,8266.21739953736,beni
2004,- Productos de Refinación del Petróleo,0.0,beni
2004,- Propiedad de Vivienda,46348.08119042143,beni
2004,- Servicios Financieros,10787.115804877922,beni
2004,- Servicios a las Empresas,15770.974388395516,beni
2004,"- Silvicultura, Caza y Pesca",51191.81613947553,beni
2004,"- Textiles, Prendas de Vestir y Productos del Cuero",17612.43684578088,beni
2004,- Transporte y Almacenamiento,24904.15249134313,beni
2004,"1. Agricultura, Silvicultura, Caza y Pesca",340690.9389933273,beni
2004,10. Restaurantes y Hoteles,24843.1163995896,beni
2004,11. Servicios de la Administración Pública,87691.95332672595,beni
2004,2. Extracción de Minas y Canteras,14576.498554418602,beni
2004,3. Industrias Manufactureras,154245.42268031888,beni
2004,"4. Electricidad, Gas y Agua",8155.427446350549,beni
2004,5. Construcción,20139.7305203545,beni
2004,6. Comercio,100351.87427567443,beni
2004,"7. Transporte, Almacenamiento y Comunicaciones",42886.048518821684,beni
2004,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",72906.17138369486,beni
2004,"9. Servicios Comunales, Sociales, Personales y Domésticos",29854.462436845257,beni
2004,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",16036.257509985424,beni
2004,PRODUCTO INTERNO BRUTO (a precios básicos),885972.2969687921,beni
2004,PRODUCTO INTERNO BRUTO (a precios de mercado),902008.5544787776,beni
2004,Servicios Bancarios Imputados,-10369.3475673296,beni
2005,- Alimentos,117605.43460540626,beni
2005,- Bebidas y Tabaco,1117.5494377926188,beni
2005,- Coca,0.0,beni
2005,- Comunicaciones,18407.164140912777,beni
2005,- Madera y Productos de Madera,7902.667512969854,beni
2005,- Minerales Metálicos y no Metálicos,15070.970535128388,beni
2005,- Otras Industrias Manufactureras,4714.346816490016,beni
2005,- Petróleo Crudo y Gas Natural,0.0,beni
2005,- Productos Agrícolas Industriales,3140.290622243197,beni
2005,- Productos Agrícolas no Industriales,38294.72080584049,beni
2005,- Productos Pecuarios,251387.70883203982,beni
2005,- Productos de Minerales no Metálicos,8543.436376608683,beni
2005,- Productos de Refinación del Petróleo,0.0,beni
2005,- Propiedad de Vivienda,47348.85156552849,beni
2005,- Servicios Financieros,11321.50710309466,beni
2005,- Servicios a las Empresas,15779.3248456988,beni
2005,"- Silvicultura, Caza y Pesca",46499.88118322285,beni
2005,"- Textiles, Prendas de Vestir y Productos del Cuero",17375.476881455852,beni
2005,- Transporte y Almacenamiento,24845.195202226507,beni
2005,"1. Agricultura, Silvicultura, Caza y Pesca",339322.60144334636,beni
2005,10. Restaurantes y Hoteles,25054.65151542658,beni
2005,11. Servicios de la Administración Pública,90572.54046811497,beni
2005,2. Extracción de Minas y Canteras,15070.970535128388,beni
2005,3. Industrias Manufactureras,157258.91163072328,beni
2005,"4. Electricidad, Gas y Agua",8429.381086335312,beni
2005,5. Construcción,19261.56528961748,beni
2005,6. Comercio,103468.15616393935,beni
2005,"7. Transporte, Almacenamiento y Comunicaciones",43252.35934313928,beni
2005,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",74449.68351432195,beni
2005,"9. Servicios Comunales, Sociales, Personales y Domésticos",30166.396568926077,beni
2005,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",16955.751310058415,beni
2005,PRODUCTO INTERNO BRUTO (a precios básicos),895310.15637608,beni
2005,PRODUCTO INTERNO BRUTO (a precios de mercado),912265.9076861384,beni
2005,Servicios Bancarios Imputados,-10997.061182939,beni
2006,- Alimentos,122602.12847664807,beni
2006,- Bebidas y Tabaco,1236.3265731340691,beni
2006,- Coca,0.0,beni
2006,- Comunicaciones,18861.003720345303,beni
2006,- Madera y Productos de Madera,8153.452854656411,beni
2006,- Minerales Metálicos y no Metálicos,15687.209177626435,beni
2006,- Otras Industrias Manufactureras,4745.503599193654,beni
2006,- Petróleo Crudo y Gas Natural,0.0,beni
2006,- Productos Agrícolas Industriales,3134.6404226409095,beni
2006,- Productos Agrícolas no Industriales,86865.49144452243,beni
2006,- Productos Pecuarios,260395.39288834852,beni
2006,- Productos de Minerales no Metálicos,8952.092464533072,beni
2006,- Productos de Refinación del Petróleo,0.0,beni
2006,- Propiedad de Vivienda,48328.36336573526,beni
2006,- Servicios Financieros,12331.078476873932,beni
2006,- Servicios a las Empresas,16059.866912066958,beni
2006,"- Silvicultura, Caza y Pesca",48554.11305711794,beni
2006,"- Textiles, Prendas de Vestir y Productos del Cuero",17693.954221651155,beni
2006,- Transporte y Almacenamiento,25493.360516345223,beni
2006,"1. Agricultura, Silvicultura, Caza y Pesca",398949.6378126298,beni
2006,10. Restaurantes y Hoteles,25207.01526451661,beni
2006,11. Servicios de la Administración Pública,94990.88736615152,beni
2006,2. Extracción de Minas y Canteras,15687.209177626435,beni
2006,3. Industrias Manufactureras,163383.45818981642,beni
2006,"4. Electricidad, Gas y Agua",8707.061961446962,beni
2006,5. Construcción,36247.18633597129,beni
2006,6. Comercio,107333.69946136382,beni
2006,"7. Transporte, Almacenamiento y Comunicaciones",44354.364236690526,beni
2006,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",76719.30875467615,beni
2006,"9. Servicios Comunales, Sociales, Personales y Domésticos",30170.99785593988,beni
2006,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",17571.728656065243,beni
2006,PRODUCTO INTERNO BRUTO (a precios básicos),989173.2150800779,beni
2006,PRODUCTO INTERNO BRUTO (a precios de mercado),1006744.9437361432,beni
2006,Servicios Bancarios Imputados,-12577.6113367517,beni
2007,- Alimentos,126977.31488615756,beni
2007,- Bebidas y Tabaco,1244.1436079498746,beni
2007,- Coca,0.0,beni
2007,- Comunicaciones,19424.600319881592,beni
2007,- Madera y Productos de Madera,8556.318085184717,beni
2007,- Minerales Metálicos y no Metálicos,16089.016502756102,beni
2007,- Otras Industrias Manufactureras,4818.942467558625,beni
2007,- Petróleo Crudo y Gas Natural,0.0,beni
2007,- Productos Agrícolas Industriales,3089.8876399609435,beni
2007,- Productos Agrícolas no Industriales,68793.97999297995,beni
2007,- Productos Pecuarios,267745.28436078667,beni
2007,- Productos de Minerales no Metálicos,9686.614232027994,beni
2007,- Productos de Refinación del Petróleo,0.0,beni
2007,- Propiedad de Vivienda,49385.29155191605,beni
2007,- Servicios Financieros,15897.035649561692,beni
2007,- Servicios a las Empresas,16279.5123400482,beni
2007,"- Silvicultura, Caza y Pesca",51739.98714857406,beni
2007,"- Textiles, Prendas de Vestir y Productos del Cuero",17895.226807141913,beni
2007,- Transporte y Almacenamiento,25881.702482425466,beni
2007,"1. Agricultura, Silvicultura, Caza y Pesca",391369.13914230163,beni
2007,10. Restaurantes y Hoteles,25626.588921748284,beni
2007,11. Servicios de la Administración Pública,99812.19091038096,beni
2007,2. Extracción de Minas y Canteras,16089.016502756102,beni
2007,3. Industrias Manufactureras,169178.5600860207,beni
2007,"4. Electricidad, Gas y Agua",8956.570595812602,beni
2007,5. Construcción,36693.142039602724,beni
2007,6. Comercio,108239.62398247868,beni
2007,"7. Transporte, Almacenamiento y Comunicaciones",45306.30280230706,beni
2007,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",81561.83954152594,beni
2007,"9. Servicios Comunales, Sociales, Personales y Domésticos",30378.038676817796,beni
2007,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",18398.17931427414,beni
2007,PRODUCTO INTERNO BRUTO (a precios básicos),997544.1609988693,beni
2007,PRODUCTO INTERNO BRUTO (a precios de mercado),1015942.3403131434,beni
2007,Servicios Bancarios Imputados,-15666.8522028831,beni
2008,- Alimentos,131454.1749247267,beni
2008,- Bebidas y Tabaco,1366.17452909902,beni
2008,- Coca,0.0,beni
2008,- Comunicaciones,19880.517660079837,beni
2008,- Madera y Productos de Madera,9255.752459660816,beni
2008,- Minerales Metálicos y no Metálicos,23228.90347165852,beni
2008,- Otras Industrias Manufactureras,4992.429068542923,beni
2008,- Petróleo Crudo y Gas Natural,0.0,beni
2008,- Productos Agrícolas Industriales,3393.3123262898634,beni
2008,- Productos Agrícolas no Industriales,68112.67897610742,beni
2008,- Productos Pecuarios,267484.39243000944,beni
2008,- Productos de Minerales no Metálicos,11294.505379512184,beni
2008,- Productos de Refinación del Petróleo,0.0,beni
2008,- Propiedad de Vivienda,50037.12026413824,beni
2008,- Servicios Financieros,19285.064992546948,beni
2008,- Servicios a las Empresas,16605.08427609991,beni
2008,"- Silvicultura, Caza y Pesca",54262.24839499002,beni
2008,"- Textiles, Prendas de Vestir y Productos del Cuero",18361.36068761681,beni
2008,- Transporte y Almacenamiento,26295.6816545075,beni
2008,"1. Agricultura, Silvicultura, Caza y Pesca",393252.63212739676,beni
2008,10. Restaurantes y Hoteles,26245.966521996714,beni
2008,11. Servicios de la Administración Pública,102833.2391387093,beni
2008,2. Extracción de Minas y Canteras,23228.90347165852,beni
2008,3. Industrias Manufactureras,176724.39704915846,beni
2008,"4. Electricidad, Gas y Agua",9264.323375398355,beni
2008,5. Construcción,40807.51531891465,beni
2008,6. Comercio,114566.12491605432,beni
2008,"7. Transporte, Almacenamiento y Comunicaciones",46176.19931458734,beni
2008,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",85927.2695327851,beni
2008,"9. Servicios Comunales, Sociales, Personales y Domésticos",31869.727168662925,beni
2008,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",19301.701685353986,beni
2008,PRODUCTO INTERNO BRUTO (a precios básicos),1032014.0175370938,beni
2008,PRODUCTO INTERNO BRUTO (a precios de mercado),1051315.7192224478,beni
2008,Servicios Bancarios Imputados,-18882.280398228795,beni
2009,- Alimentos,136338.91017901283,beni
2009,- Bebidas y Tabaco,1426.6568288378523,beni
2009,- Coca,0.0,beni
2009,- Comunicaciones,20317.03018872065,beni
2009,- Madera y Productos de Madera,9577.629144620998,beni
2009,- Minerales Metálicos y no Metálicos,23313.30643989055,beni
2009,- Otras Industrias Manufactureras,5232.834136781815,beni
2009,- Petróleo Crudo y Gas Natural,0.0,beni
2009,- Productos Agrícolas Industriales,3618.8087432394946,beni
2009,- Productos Agrícolas no Industriales,74719.58405440496,beni
2009,- Productos Pecuarios,274236.9996047079,beni
2009,- Productos de Minerales no Metálicos,11734.5576906243,beni
2009,- Productos de Refinación del Petróleo,0.0,beni
