year,department,isic_section,sector_label,value
2022,cochabamba,O,Administracion publica,5.331213542274199
2022,cochabamba,P,Enseñanza,1.0935308783990791
2022,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,4.689176206486593
2022,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",37.06378667467996
2023,cochabamba,,Impuestos netos de subvenciones a los productos,-33.101393711264876
2023,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),5.87930095459717
2023,cochabamba,,VALOR AGREGADO BRUTO,6.155053538164296
2023,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",2.4069283268273836
2023,cochabamba,B,Actividad extractiva,56.7283140144784
2023,cochabamba,C,Industrias manufactureras,4.450217170209726
2023,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",0.8591940237041769
2023,cochabamba,F,Construcción,5.411425467540738
2023,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,1.0297750073125655
2023,cochabamba,H,Transporte y almacenamiento,6.132794834747131
2023,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,3.9084970115604136
2023,cochabamba,J,Comunicación e informaciones,3.7838025104278756
2023,cochabamba,K,Actividades financieras y de seguros,4.553106307542819
2023,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",16.918656942661443
2023,cochabamba,O,Administracion publica,2.78644759092181
2023,cochabamba,P,Enseñanza,2.907785818073492
2023,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,-0.9614739064773516
2023,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",13.560940333135534
2024,cochabamba,,Impuestos netos de subvenciones a los productos,-40.27346523624132
2024,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),-0.20578155661362985
2024,cochabamba,,VALOR AGREGADO BRUTO,0.8989230170471245
2024,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",2.3341811181302177
2024,cochabamba,B,Actividad extractiva,49.50956504784335
2024,cochabamba,C,Industrias manufactureras,3.0472644926590817
2024,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",11.73509878388657
2024,cochabamba,F,Construcción,-0.2655926283738097
2024,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,-0.6399756330162347
2024,cochabamba,H,Transporte y almacenamiento,-4.157403925344042
2024,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,2.7777008697855194
2024,cochabamba,J,Comunicación e informaciones,3.8638244343438117
2024,cochabamba,K,Actividades financieras y de seguros,1.7935267877776937
2024,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-7.132565982247343
2024,cochabamba,O,Administracion publica,-3.2658837584422002
2024,cochabamba,P,Enseñanza,3.7327174539973242
2024,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,0.6375521106633926
2024,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-10.04374602192415
2018,la_paz,,Impuestos netos de subvenciones a los productos,3.050186298258822
2018,la_paz,,PRODUCTO  INTERNO  BRUTO(1),0.8934211591407575
2018,la_paz,,VALOR AGREGADO BRUTO,0.6239752706833883
2018,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",1.6272906573914838
2018,la_paz,B,Actividad extractiva,-1.0866713215103232
