year,department,isic_section,sector_label,value
2023,cochabamba,,Impuestos netos de subvenciones a los productos,55.31838338917712
2023,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),110.31523313437556
2023,cochabamba,,VALOR AGREGADO BRUTO,112.63991045166908
2023,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",119.11780396006918
2023,cochabamba,B,Actividad extractiva,99.97916762036688
2023,cochabamba,C,Industrias manufactureras,104.9199827805732
2023,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",124.9411689625206
2023,cochabamba,F,Construcción,110.40761164145916
2023,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,109.03443178860024
2023,cochabamba,H,Transporte y almacenamiento,99.60235874309048
2023,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,111.44675204965255
2023,cochabamba,J,Comunicación e informaciones,110.8309799112349
2023,cochabamba,K,Actividades financieras y de seguros,100.116527974322
2023,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",130.0274264322017
2023,cochabamba,O,Administracion publica,104.32387454505042
2023,cochabamba,P,Enseñanza,107.52225992167783
2023,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,135.74266232109497
2023,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",105.31551881249807
2024,cochabamba,,Impuestos netos de subvenciones a los productos,33.039753485686184
2024,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),110.0882247304497
2024,cochabamba,,VALOR AGREGADO BRUTO,113.6524565331004
2024,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",121.89822924843648
2024,cochabamba,B,Actividad extractiva,149.47841864766477
2024,cochabamba,C,Industrias manufactureras,108.11717216154965
2024,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",139.60313856201503
2024,cochabamba,F,Construcción,110.11437716377584
2024,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,108.33663799355548
2024,cochabamba,H,Transporte y almacenamiento,95.46148637096998
2024,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,114.54240945068346
2024,cochabamba,J,Comunicación e informaciones,115.11329439386786
2024,cochabamba,K,Actividades financieras y de seguros,101.9121447225344
2024,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",120.75313444690678
2024,cochabamba,O,Administracion publica,100.916778070106
2024,cochabamba,P,Enseñanza,111.53576208470669
2024,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,136.6080925297938
2024,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",94.73789558129901
2017,la_paz,,Impuestos netos de subvenciones a los productos,100.0
2017,la_paz,,PRODUCTO  INTERNO  BRUTO(1),100.0
2017,la_paz,,VALOR AGREGADO BRUTO,100.0
2017,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",100.0
2017,la_paz,B,Actividad extractiva,100.0
2017,la_paz,C,Industrias manufactureras,100.0
2017,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",100.0
2017,la_paz,F,Construcción,100.0
2017,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,100.0
2017,la_paz,H,Transporte y almacenamiento,100.0
2017,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,100.0
2017,la_paz,J,Comunicación e informaciones,100.0
2017,la_paz,K,Actividades financieras y de seguros,100.0
2017,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",100.0
2017,la_paz,O,Administracion publica,100.0
2017,la_paz,P,Enseñanza,100.0
2017,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,100.0
2017,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",100.0
2018,la_paz,,Impuestos netos de subvenciones a los productos,103.05018629825881
2018,la_paz,,PRODUCTO  INTERNO  BRUTO(1),100.89342115914076
2018,la_paz,,VALOR AGREGADO BRUTO,100.62397527068339
2018,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",101.62729065739148
2018,la_paz,B,Actividad extractiva,98.91332867848968
2018,la_paz,C,Industrias manufactureras,101.05323275381912
2018,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",101.0549793009
2018,la_paz,F,Construcción,103.31846911487561
2018,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,99.5981011813846
2018,la_paz,H,Transporte y almacenamiento,99.38836144948104
2018,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,103.45272165043986
2018,la_paz,J,Comunicación e informaciones,102.53077093967799
2018,la_paz,K,Actividades financieras y de seguros,98.47343283737396
2018,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",100.5839534062192
2018,la_paz,O,Administracion publica,95.8204131643437
2018,la_paz,P,Enseñanza,106.38959793209105
2018,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,108.32804594494164
2018,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",97.45729849059985
2019,la_paz,,Impuestos netos de subvenciones a los productos,103.7478353592423
2019,la_paz,,PRODUCTO  INTERNO  BRUTO(1),104.91532603125982
2019,la_paz,,VALOR AGREGADO BRUTO,105.05058604861523
2019,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",105.8698725261548
2019,la_paz,B,Actividad extractiva,132.03942522684284
2019,la_paz,C,Industrias manufactureras,105.97986303789645
2019,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",108.32532881430993
2019,la_paz,F,Construcción,113.13638861266041
2019,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,100.61091287317919
2019,la_paz,H,Transporte y almacenamiento,95.4996782475731
2019,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,104.18202188610042
2019,la_paz,J,Comunicación e informaciones,102.07721678733208
2019,la_paz,K,Actividades financieras y de seguros,100.74864095288521
2019,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",104.64397403341654
2019,la_paz,O,Administracion publica,97.36232020185881
2019,la_paz,P,Enseñanza,102.72003949861595
2019,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,121.6058244755273
2019,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",84.96623785018826
2020,la_paz,,Impuestos netos de subvenciones a los productos,81.63719238851729
2020,la_paz,,PRODUCTO  INTERNO  BRUTO(1),88.5642314447423
2020,la_paz,,VALOR AGREGADO BRUTO,89.33906568541438
2020,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",109.81013009585864
2020,la_paz,B,Actividad extractiva,75.96987016784965
2020,la_paz,C,Industrias manufactureras,86.4787679534166
2020,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",99.05247086334663
2020,la_paz,F,Construcción,64.06558729065412
2020,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,80.88254042732483
2020,la_paz,H,Transporte y almacenamiento,72.92799767723749
2020,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,75.64711071761448
2020,la_paz,J,Comunicación e informaciones,92.64758353881433
2020,la_paz,K,Actividades financieras y de seguros,94.505101650649
2020,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",101.93975352389603
2020,la_paz,O,Administracion publica,91.73890549709729
2020,la_paz,P,Enseñanza,101.13434754335557
2020,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,136.32175894417279
2020,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",84.42352100974007
2021,la_paz,,Impuestos netos de subvenciones a los productos,93.50130499805961
2021,la_paz,,PRODUCTO  INTERNO  BRUTO(1),100.85880427384727
2021,la_paz,,VALOR AGREGADO BRUTO,101.68635508081702
2021,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",107.92802118387436
2021,la_paz,B,Actividad extractiva,140.06514862844438
2021,la_paz,C,Industrias manufactureras,106.55270324983952
2021,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",108.0249344463728
2021,la_paz,F,Construcción,78.0884116663371
2021,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,98.86670773243253
2021,la_paz,H,Transporte y almacenamiento,95.25375433113129
2021,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,90.10651165539689
2021,la_paz,J,Comunicación e informaciones,93.18729954405617
2021,la_paz,K,Actividades financieras y de seguros,92.20256452529371
2021,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",104.39145673303946
2021,la_paz,O,Administracion publica,93.09721303558585
2021,la_paz,P,Enseñanza,101.80337240832057
2021,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,144.24248802297882
2021,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",66.99865735267969
2022,la_paz,,Impuestos netos de subvenciones a los productos,98.54030033309911
2022,la_paz,,PRODUCTO  INTERNO  BRUTO(1),105.39765118074008
2022,la_paz,,VALOR AGREGADO BRUTO,106.1697406841581
2022,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",109.22022655920574
2022,la_paz,B,Actividad extractiva,152.92523571221633
2022,la_paz,C,Industrias manufactureras,106.94345317465792
2022,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",112.21644026044729
2022,la_paz,F,Construcción,75.25063153396388
2022,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,97.63024619422049
2022,la_paz,H,Transporte y almacenamiento,109.26844557421029
2022,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,104.74876041489897
2022,la_paz,J,Comunicación e informaciones,95.80607402740584
2022,la_paz,K,Actividades financieras y de seguros,93.94515750534525
2022,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",108.90524187234062
2022,la_paz,O,Administracion publica,96.89650214970989
2022,la_paz,P,Enseñanza,102.58525731988153
2022,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,165.43966198309448
2022,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",73.54344789858754
2023,la_paz,,Impuestos netos de subvenciones a los productos,101.98891872097097
2023,la_paz,,PRODUCTO  INTERNO  BRUTO(1),108.04621893336447
2023,la_paz,,VALOR AGREGADO BRUTO,108.71992964740639
2023,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",107.03147118925602
2023,la_paz,B,Actividad extractiva,143.06164137999363
2023,la_paz,C,Industrias manufactureras,111.0603863315755
2023,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",113.18291404988821
2023,la_paz,F,Construcción,82.53834166875134
2023,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,95.85870804122683
2023,la_paz,H,Transporte y almacenamiento,108.28706955535415
2023,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,109.29823228170913
2023,la_paz,J,Comunicación e informaciones,99.55048125648786
2023,la_paz,K,Actividades financieras y de seguros,104.37894917357329
2023,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",112.27271051021631
2023,la_paz,O,Administracion publica,102.9639372920731
2023,la_paz,P,Enseñanza,104.7307509629238
2023,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,175.67046234370252
2023,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",75.5769265346461
2024,la_paz,,Impuestos netos de subvenciones a los productos,103.16384437633263
2024,la_paz,,PRODUCTO  INTERNO  BRUTO(1),106.23227974575748
2024,la_paz,,VALOR AGREGADO BRUTO,106.54422613172991
2024,la_paz,A,"Agricultura, ganaderia, silvicultura y pesca",117.16836777363585
2024,la_paz,B,Actividad extractiva,103.52784388341165
2024,la_paz,C,Industrias manufactureras,111.85028340374687
2024,la_paz,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",112.04871640225232
2024,la_paz,F,Construcción,88.19265223393974
2024,la_paz,G,Comercio; reparacion de vehículos automotores y motocicletas,92.74451404865943
2024,la_paz,H,Transporte y almacenamiento,106.74315857769476
2024,la_paz,I,Actividades de alojamiento y de servicio de comidas y bebidas,110.62455492986744
2024,la_paz,J,Comunicación e informaciones,104.10925308939619
2024,la_paz,K,Actividades financieras y de seguros,104.16029028964017
2024,la_paz,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",112.82104805341311
2024,la_paz,O,Administracion publica,106.95915084612962
2024,la_paz,P,Enseñanza,109.08218449446117
2024,la_paz,Q,Actividades de atencion de la salud humana y de asistencia social,177.5940289889324
2024,la_paz,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",76.85955574606407
2017,national_summary,100.0,100.89342115914073,100.0
2017,national_summary,100.0,102.68294024283671,100.0
2017,national_summary,100.0,102.86808478284584,100.0
2017,national_summary,100.0,103.20546670121486,100.0
2017,national_summary,100.0,103.37722067929168,100.0
2017,national_summary,100.0,104.04948702210073,100.0
2017,national_summary,100.0,108.17332524449495,100.0
2017,national_summary,100.0,108.94049269762218,100.0
2017,national_summary,100.0,109.66186269507621,100.0
2017,national_summary,100.0,96.68768067647567,100.0
2018,national_summary,100.0,100.89342115914073,100.89342115914073
2018,national_summary,100.0,102.68294024283671,102.68294024283671
2018,national_summary,100.0,102.86808478284584,102.86808478284584
2018,national_summary,100.0,103.20546670121486,103.20546670121486
2018,national_summary,100.0,103.37722067929168,103.37722067929168
2018,national_summary,100.0,104.04948702210073,104.04948702210073
2018,national_summary,100.0,108.17332524449495,108.17332524449495
2018,national_summary,100.0,108.94049269762218,108.94049269762218
2018,national_summary,100.0,109.66186269507621,109.66186269507621
2018,national_summary,100.0,96.68768067647567,96.68768067647567
2019,national_summary,100.0,100.89342115914073,104.91532603125982
2019,national_summary,100.0,102.68294024283671,103.76594550085117
2019,national_summary,100.0,102.86808478284584,104.41801987214595
2019,national_summary,100.0,103.20546670121486,106.28611075079256
2019,national_summary,100.0,103.37722067929168,104.46204054599009
2019,national_summary,100.0,104.04948702210073,103.58975383616612
2019,national_summary,100.0,108.17332524449495,115.67343243100542
2019,national_summary,100.0,108.94049269762218,114.25129212074334
2019,national_summary,100.0,109.66186269507621,107.62705876505429
2019,national_summary,100.0,96.68768067647567,89.4523853486184
2020,national_summary,100.0,100.89342115914073,88.5642314447423
2020,national_summary,100.0,102.68294024283671,90.12133588585957
2020,national_summary,100.0,102.86808478284584,91.1366021923554
2020,national_summary,100.0,103.20546670121486,95.43092946234347
2020,national_summary,100.0,103.37722067929168,91.83048076522273
2020,national_summary,100.0,104.04948702210073,91.62585903543493
2020,national_summary,100.0,108.17332524449495,102.89694446654994
2020,national_summary,100.0,108.94049269762218,91.36894013156898
2020,national_summary,100.0,109.66186269507621,87.76333450004412
2020,national_summary,100.0,96.68768067647567,80.1785430611503
2021,national_summary,100.0,100.89342115914073,100.85880427384727
2021,national_summary,100.0,102.68294024283671,105.1042851973283
2021,national_summary,100.0,102.86808478284584,100.27673655362759
2021,national_summary,100.0,103.20546670121486,103.72799103151543
2021,national_summary,100.0,103.37722067929168,94.40315793270821
2021,national_summary,100.0,104.04948702210073,98.81968214127237
2021,national_summary,100.0,108.17332524449495,108.84430603281123
2021,national_summary,100.0,108.94049269762218,108.75765576131047
2021,national_summary,100.0,109.66186269507621,101.36520281236731
2021,national_summary,100.0,96.68768067647567,83.8007499330228
2022,national_summary,100.0,100.89342115914073,105.39765118074001
2022,national_summary,100.0,102.68294024283671,97.46596979080182
2022,national_summary,100.0,102.86808478284584,104.03452194731464
2022,national_summary,100.0,103.20546670121486,109.9903810520149
2022,national_summary,100.0,103.37722067929168,99.95694649603071
2022,national_summary,100.0,104.04948702210073,104.18961226583907
2022,national_summary,100.0,108.17332524449495,118.21444941051459
2022,national_summary,100.0,108.94049269762218,113.10160884202158
2022,national_summary,100.0,109.66186269507621,101.00973475561834
2022,national_summary,100.0,96.68768067647567,77.55850893723725
2023,national_summary,100.0,100.89342115914073,108.04621893336443
2023,national_summary,100.0,102.68294024283671,105.60832336398853
2023,national_summary,100.0,102.86808478284584,106.65241118001686
2023,national_summary,100.0,103.20546670121486,110.9318732409484
2023,national_summary,100.0,103.37722067929168,101.90846396232914
2023,national_summary,100.0,104.04948702210073,110.31523313437562
2023,national_summary,100.0,108.17332524449495,123.64550821388258
2023,national_summary,100.0,108.94049269762218,115.41758704737855
2023,national_summary,100.0,109.66186269507621,104.01643819924669
2023,national_summary,100.0,96.68768067647567,76.32148280006173
2024,national_summary,100.0,100.89342115914073,106.23227974575742
2024,national_summary,100.0,102.68294024283671,112.3014256487263
2024,national_summary,100.0,102.86808478284584,105.45432360766077
2024,national_summary,100.0,103.20546670121486,107.54825885861685
2024,national_summary,100.0,103.37722067929168,101.58235682850187
2024,national_summary,100.0,104.04948702210073,110.08822473044978
2024,national_summary,100.0,108.17332524449495,126.26123112768813
2024,national_summary,100.0,108.94049269762218,120.76055010091417
2024,national_summary,100.0,109.66186269507621,108.94286365195858
2024,national_summary,100.0,96.68768067647567,71.89408861381352
2017,oruro,,Impuestos netos de subvenciones a los productos,100.0
2017,oruro,,PRODUCTO  INTERNO  BRUTO(1),100.0
2017,oruro,,VALOR AGREGADO BRUTO,100.0
2017,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",100.0
2017,oruro,B,Actividad extractiva,100.0
2017,oruro,C,Industrias manufactureras,100.0
2017,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",100.0
2017,oruro,F,Construcción,100.0
2017,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,100.0
2017,oruro,H,Transporte y almacenamiento,100.0
2017,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,100.0
2017,oruro,J,Comunicación e informaciones,100.0
2017,oruro,K,Actividades financieras y de seguros,100.0
2017,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",100.0
2017,oruro,O,Administracion publica,100.0
2017,oruro,P,Enseñanza,100.0
2017,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,100.0
2017,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",100.0
2018,oruro,,Impuestos netos de subvenciones a los productos,108.03442688111038
2018,oruro,,PRODUCTO  INTERNO  BRUTO(1),102.68294024283674
2018,oruro,,VALOR AGREGADO BRUTO,102.14316847808158
2018,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",103.26124281094661
2018,oruro,B,Actividad extractiva,91.76832636450135
2018,oruro,C,Industrias manufactureras,105.63065341001699
2018,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",103.56608659811437
2018,oruro,F,Construcción,104.708888954708
2018,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,108.43232647527397
2018,oruro,H,Transporte y almacenamiento,101.9444205003092
2018,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,103.52857918473096
2018,oruro,J,Comunicación e informaciones,100.48130005909259
2018,oruro,K,Actividades financieras y de seguros,107.70986001662025
2018,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",102.99894499764409
2018,oruro,O,Administracion publica,98.91291106416429
2018,oruro,P,Enseñanza,107.51735335778314
2018,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,102.69134120872963
2018,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",87.4986768474457
2019,oruro,,Impuestos netos de subvenciones a los productos,110.99806296267688
2019,oruro,,PRODUCTO  INTERNO  BRUTO(1),103.76594550085117
2019,oruro,,VALOR AGREGADO BRUTO,103.04343860035473
2019,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",104.79660102892313
2019,oruro,B,Actividad extractiva,100.52389745006116
2019,oruro,C,Industrias manufactureras,98.30489283276361
2019,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",116.33402412047644
2019,oruro,F,Construcción,117.35828688530671
2019,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,98.56135373527916
2019,oruro,H,Transporte y almacenamiento,99.26410321757926
2019,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,103.00263592767415
2019,oruro,J,Comunicación e informaciones,101.48540465337324
2019,oruro,K,Actividades financieras y de seguros,113.81757232124696
2019,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",103.20254217310696
2019,oruro,O,Administracion publica,100.64680481287458
2019,oruro,P,Enseñanza,104.40187774897782
2019,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,107.83939977658862
2019,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",79.17174797946201
2020,oruro,,Impuestos netos de subvenciones a los productos,89.29927202574169
2020,oruro,,PRODUCTO  INTERNO  BRUTO(1),90.12133588585961
2020,oruro,,VALOR AGREGADO BRUTO,90.09474596296346
2020,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",106.44406107896177
2020,oruro,B,Actividad extractiva,75.9568537461041
2020,oruro,C,Industrias manufactureras,83.23338528770863
2020,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",110.78424319376661
2020,oruro,F,Construcción,71.74089337015002
2020,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,78.5969237530508
2020,oruro,H,Transporte y almacenamiento,73.8414440578851
2020,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,78.15298940912227
2020,oruro,J,Comunicación e informaciones,102.11287129288401
2020,oruro,K,Actividades financieras y de seguros,122.3709104461609
2020,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",106.50113265324516
2020,oruro,O,Administracion publica,92.11153963893581
2020,oruro,P,Enseñanza,103.87679862036948
2020,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,118.5573413869194
2020,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",61.29529756765369
2021,oruro,,Impuestos netos de subvenciones a los productos,108.27389819709812
2021,oruro,,PRODUCTO  INTERNO  BRUTO(1),105.10428519732834
2021,oruro,,VALOR AGREGADO BRUTO,104.75124041625094
2021,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",91.4000794536832
2021,oruro,B,Actividad extractiva,125.4897577172539
2021,oruro,C,Industrias manufactureras,96.03408000485504
2021,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",131.8425007638891
2021,oruro,F,Construcción,108.05528171287646
2021,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,103.58270371059172
2021,oruro,H,Transporte y almacenamiento,96.5497496947649
2021,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,96.50504853521298
2021,oruro,J,Comunicación e informaciones,100.86351540485794
2021,oruro,K,Actividades financieras y de seguros,128.112470577918
2021,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",107.81149636970575
2021,oruro,O,Administracion publica,108.04832286427656
2021,oruro,P,Enseñanza,104.46559733958651
2021,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,125.06300715743481
2021,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",52.821631802889705
2022,oruro,,Impuestos netos de subvenciones a los productos,99.65030229667315
2022,oruro,,PRODUCTO  INTERNO  BRUTO(1),97.46596979080186
2022,oruro,,VALOR AGREGADO BRUTO,97.2025235310441
2022,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",82.23113057655578
2022,oruro,B,Actividad extractiva,107.13749285568161
2022,oruro,C,Industrias manufactureras,89.9220329610155
2022,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",136.0088790416918
2022,oruro,F,Construcción,58.9358018522097
2022,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,91.70673888419566
2022,oruro,H,Transporte y almacenamiento,108.38434760325791
2022,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,106.91516822383326
2022,oruro,J,Comunicación e informaciones,104.1906836303893
2022,oruro,K,Actividades financieras y de seguros,130.44350267924622
2022,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",106.93542958613736
2022,oruro,O,Administracion publica,92.81803827148892
2022,oruro,P,Enseñanza,105.83044002307005
2022,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,131.2600136165398
2022,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",61.254353566194375
2023,oruro,,Impuestos netos de subvenciones a los productos,106.3831490932433
2023,oruro,,PRODUCTO  INTERNO  BRUTO(1),105.60832336398856
2023,oruro,,VALOR AGREGADO BRUTO,105.46334926953521
2023,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",79.00243264501516
2023,oruro,B,Actividad extractiva,120.99068417585995
2023,oruro,C,Industrias manufactureras,96.80681500632777
2023,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",144.18253185319887
2023,oruro,F,Construcción,75.35679324239645
2023,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,89.19701432690708
2023,oruro,H,Transporte y almacenamiento,121.04153342508205
2023,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,108.70492148121961
2023,oruro,J,Comunicación e informaciones,112.13228167470345
2023,oruro,K,Actividades financieras y de seguros,142.8580255270761
2023,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",111.585564930889
2023,oruro,O,Administracion publica,100.27568013229366
2023,oruro,P,Enseñanza,109.07151865037841
2023,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,138.87100788916632
2023,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",87.59378397428041
2024,oruro,,Impuestos netos de subvenciones a los productos,107.36158555620436
2024,oruro,,PRODUCTO  INTERNO  BRUTO(1),112.30142564872632
2024,oruro,,VALOR AGREGADO BRUTO,112.66488589787728
2024,oruro,A,"Agricultura, ganaderia, silvicultura y pesca",90.13111554167331
2024,oruro,B,Actividad extractiva,141.67470115421213
2024,oruro,C,Industrias manufactureras,116.50723826912002
2024,oruro,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",146.58277123294675
2024,oruro,F,Construcción,76.49313245852329
2024,oruro,G,Comercio; reparacion de vehículos automotores y motocicletas,103.36876866668771
2024,oruro,H,Transporte y almacenamiento,130.94971627983603
2024,oruro,I,Actividades de alojamiento y de servicio de comidas y bebidas,114.01776528539018
2024,oruro,J,Comunicación e informaciones,116.38565089292601
2024,oruro,K,Actividades financieras y de seguros,147.10579659289857
2024,oruro,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",111.9936241795875
2024,oruro,O,Administracion publica,98.27092082602732
2024,oruro,P,Enseñanza,112.60571236545134
2024,oruro,Q,Actividades de atencion de la salud humana y de asistencia social,139.65467803515392
2024,oruro,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",72.29473708624792
2017,pando,,Impuestos netos de subvenciones a los productos,100.0
2017,pando,,PRODUCTO  INTERNO  BRUTO(1),100.0
2017,pando,,VALOR AGREGADO BRUTO,100.0
2017,pando,A,"Agricultura, ganaderia, silvicultura y pesca",100.0
2017,pando,B,Actividad extractiva,100.0
2017,pando,C,Industrias manufactureras,100.0
2017,pando,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",100.0
2017,pando,F,Construcción,100.0
2017,pando,G,Comercio; reparacion de vehículos automotores y motocicletas,100.0
2017,pando,H,Transporte y almacenamiento,100.0
2017,pando,I,Actividades de alojamiento y de servicio de comidas y bebidas,100.0
2017,pando,J,Comunicación e informaciones,100.0
2017,pando,K,Actividades financieras y de seguros,100.0
2017,pando,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",100.0
2017,pando,O,Administracion publica,100.0
2017,pando,P,Enseñanza,100.0
2017,pando,Q,Actividades de atencion de la salud humana y de asistencia social,100.0
2017,pando,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",100.0
2018,pando,,Impuestos netos de subvenciones a los productos,105.16007518428576
2018,pando,,PRODUCTO  INTERNO  BRUTO(1),108.94049269762218
